username,register_ts,device_os,lang,country,day_reg
smithjustin,2023-06-12 18:11:07,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang1,country3,2023-06-12
dstevens,2023-05-23 20:01:42,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang1,country1,2023-05-23
baileydawn,2023-02-14 19:54:22,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang2,country2,2023-02-14
jeffreyhill,2022-06-19 20:43:45,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country2,2022-06-19
lowejoshua,2022-11-04 19:20:30,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang2,country2,2022-11-04
teresa49,2022-10-06 01:46:29,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang2,country2,2022-10-06
reedsamantha,2022-09-26 23:32:13,iPad; CPU iPad OS 14_2 like Mac OS X,lang1,country1,2022-09-26
christine06,2022-06-14 20:37:06,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country3,2022-06-14
anthony51,2022-12-22 18:31:39,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang2,country2,2022-12-22
chriswallace,2022-07-16 17:59:47,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang1,country2,2022-07-16
pamelabutler,2022-04-07 21:18:01,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang1,country2,2022-04-07
wendy59,2023-03-22 07:46:08,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang1,country1,2023-03-22
cookjohn,2022-07-04 05:10:00,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country2,2022-07-04
upage,2023-02-19 21:16:33,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang2,country2,2023-02-19
maria18,2022-07-22 14:00:36,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country2,2022-07-22
wyattjoyce,2022-10-30 22:24:39,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-10-30
cynthiacochran,2023-05-14 17:46:06,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang2,country2,2023-05-14
kristin06,2022-04-11 16:49:33,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country2,2022-04-11
kathleen61,2023-01-03 22:48:06,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country3,2023-01-03
juanlarson,2023-05-07 15:02:05,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang1,country3,2023-05-07
jpalmer,2022-05-28 20:43:07,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang1,country3,2022-05-28
fday,2023-03-03 11:10:58,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang2,country2,2023-03-03
fordsharon,2022-10-06 21:41:56,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang2,country2,2022-10-06
gina46,2022-08-06 18:48:01,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang1,country2,2022-08-06
joshuaramos,2022-12-28 20:47:47,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang2,country2,2022-12-28
gilbertdenise,2022-04-30 13:40:35,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country1,2022-04-30
rachel24,2022-07-15 12:47:51,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country2,2022-07-15
alexisfuentes,2023-02-03 09:43:40,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang2,country2,2023-02-03
stanley11,2023-04-24 16:30:42,iPad; CPU iPad OS 14_2 like Mac OS X,lang2,country2,2023-04-24
nancy00,2022-11-20 09:46:28,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang1,country3,2022-11-20
brittany68,2023-01-09 15:44:33,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang2,country2,2023-01-09
wpeterson,2023-05-07 16:49:31,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2023-05-07
sonyabuchanan,2022-12-02 11:04:31,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country1,2022-12-02
mperez,2023-01-28 19:39:49,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang2,country2,2023-01-28
josephbailey,2023-02-11 17:49:55,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang1,country3,2023-02-11
robertspencer,2022-05-19 10:00:59,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-05-19
jhodges,2022-11-21 16:23:12,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang2,country2,2022-11-21
harpersara,2022-08-07 15:28:29,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country2,2022-08-07
mwilson,2022-09-18 19:49:15,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang2,country2,2022-09-18
hallkevin,2023-02-03 13:11:17,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2023-02-03
qarnold,2023-03-03 15:54:17,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang2,country2,2023-03-03
gracemiller,2023-06-18 15:39:59,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang2,country2,2023-06-18
matthewscarla,2022-07-31 19:52:27,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country2,2022-07-31
christysmith,2022-08-01 16:54:51,iPad; CPU iPad OS 14_2 like Mac OS X,lang1,country1,2022-08-01
keithchavez,2022-10-14 12:15:59,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang2,country2,2022-10-14
collin15,2022-04-17 16:06:41,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country3,2022-04-17
bellroy,2022-12-02 09:28:52,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-12-02
harpermanuel,2022-07-07 09:20:59,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country3,2022-07-07
derek46,2022-04-07 13:57:49,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country3,2022-04-07
caroline91,2023-05-23 20:38:27,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang2,country2,2023-05-23
kennethgallegos,2022-09-11 21:55:24,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country3,2022-09-11
justin58,2022-04-17 20:29:00,iPad; CPU iPad OS 14_2 like Mac OS X,lang1,country2,2022-04-17
christophermartin,2023-04-18 16:02:02,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country3,2023-04-18
cheryl36,2022-11-11 15:17:33,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-11-11
jennifer72,2022-05-04 14:39:28,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country2,2022-05-04
joshuabeck,2022-12-05 20:36:13,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang2,country2,2022-12-05
laura08,2022-09-16 21:38:29,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country1,2022-09-16
kingmark,2022-06-29 21:19:37,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country2,2022-06-29
xchandler,2022-03-29 15:41:11,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country2,2022-03-29
ashleyleon,2022-06-26 18:35:28,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country2,2022-06-26
melissaburton,2023-05-05 17:15:30,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang2,country2,2023-05-05
bassmolly,2023-01-07 19:32:00,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country3,2023-01-07
kellybarrera,2023-05-11 10:01:13,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang2,country2,2023-05-11
robert91,2022-10-20 12:35:51,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang2,country2,2022-10-20
maxwellamy,2022-08-11 13:46:21,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country2,2022-08-11
carljones,2022-11-12 22:31:46,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country3,2022-11-12
craigshaw,2022-06-16 20:31:30,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country2,2022-06-16
hilljames,2023-05-08 20:34:49,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang1,country1,2023-05-08
scottcraig,2023-02-07 19:35:53,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country3,2023-02-07
brendaperez,2022-08-23 01:48:32,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang2,country2,2022-08-23
iquinn,2023-06-16 00:29:19,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang2,country2,2023-06-16
hallmichael,2023-02-07 17:10:32,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country1,2023-02-07
monica23,2022-06-24 20:44:36,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country2,2022-06-24
hayleyscott,2022-04-18 19:18:45,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country2,2022-04-18
emilymitchell,2022-07-30 13:04:07,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang1,country3,2022-07-30
nicoledixon,2022-10-18 08:48:06,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-10-18
john69,2022-06-26 20:04:57,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang1,country3,2022-06-26
catherine64,2022-09-03 16:42:22,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2022-09-03
njones,2023-03-23 11:35:50,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang1,country3,2023-03-23
kentlopez,2022-12-31 00:54:19,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2022-12-31
csilva,2022-12-23 19:03:06,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang1,country3,2022-12-23
andreabrooks,2022-10-07 18:10:35,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country3,2022-10-07
robinsonjulie,2022-06-19 13:56:25,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country3,2022-06-19
davisadam,2022-08-23 09:22:01,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2022-08-23
boltonwendy,2022-04-01 14:44:15,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang1,country2,2022-04-01
jeffreysmith,2023-04-27 16:15:41,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang2,country2,2023-04-27
tom38,2023-03-09 16:26:43,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country1,2023-03-09
dawnbarber,2023-01-08 16:57:51,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country3,2023-01-08
kwilliams,2022-05-27 23:41:52,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country3,2022-05-27
ashley38,2023-02-15 08:24:13,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang2,country2,2023-02-15
victoranderson,2022-10-21 12:45:52,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang2,country2,2022-10-21
gregory82,2022-04-23 18:41:06,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country3,2022-04-23
nelsonmelissa,2022-07-20 05:58:59,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country3,2022-07-20
briggsdeanna,2022-05-07 12:05:05,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country2,2022-05-07
collinsmelissa,2022-09-25 21:48:32,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country3,2022-09-25
cruzrebecca,2022-06-09 16:05:48,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country2,2022-06-09
morgantanner,2022-05-24 22:15:09,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang1,country3,2022-05-24
ysmith,2022-11-22 22:16:41,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country3,2022-11-22
sabrina66,2022-08-04 21:27:54,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang1,country2,2022-08-04
kathryn06,2022-08-31 17:59:15,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-08-31
qdavis,2022-10-11 13:22:22,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang1,country3,2022-10-11
melissa61,2022-10-13 17:11:56,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang2,country2,2022-10-13
gbenjamin,2023-02-28 20:04:18,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang2,country2,2023-02-28
lauralewis,2022-07-03 17:44:34,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang1,country2,2022-07-03
edgarsimmons,2022-12-27 13:10:27,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2022-12-27
roberta73,2022-09-18 19:56:35,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang1,country3,2022-09-18
nicholstyler,2022-10-13 11:55:16,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang2,country2,2022-10-13
boylemarissa,2022-05-23 15:35:58,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country3,2022-05-23
guerrarichard,2023-04-24 01:00:24,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang2,country2,2023-04-24
davidwelch,2022-08-26 22:34:14,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-08-26
tammyhunt,2022-10-28 18:39:55,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-10-28
sgay,2022-04-15 10:49:42,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country2,2022-04-15
francooscar,2022-05-19 22:48:58,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang1,country2,2022-05-19
cindy83,2022-11-05 00:34:40,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country3,2022-11-05
jason38,2022-05-19 18:04:58,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang1,country3,2022-05-19
mossrobert,2023-03-22 18:40:16,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang2,country2,2023-03-22
patrickpatrick,2023-04-04 16:06:08,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang2,country2,2023-04-04
tboyd,2022-04-04 19:31:51,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang1,country2,2022-04-04
ericlawson,2022-04-28 21:09:03,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang1,country3,2022-04-28
cooperjoseph,2023-05-20 17:08:21,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2023-05-20
ashley98,2022-04-07 14:50:49,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country3,2022-04-07
susanreed,2022-11-21 17:48:35,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang2,country2,2022-11-21
qponce,2022-12-11 13:01:38,iPad; CPU iPad OS 14_2 like Mac OS X,lang2,country2,2022-12-11
patricia46,2023-03-16 15:44:54,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang2,country2,2023-03-16
probinson,2022-10-18 15:12:49,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-10-18
kyle42,2022-11-10 01:21:08,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-11-10
qespinoza,2023-03-05 08:15:18,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang2,country2,2023-03-05
schneiderrobert,2022-05-29 13:25:01,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country2,2022-05-29
samantha10,2022-07-19 08:11:40,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country1,2022-07-19
russellscott,2022-08-01 17:33:14,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country1,2022-08-01
melissa48,2023-03-05 17:12:03,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country3,2023-03-05
clinton20,2022-12-10 09:07:40,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2022-12-10
omcknight,2023-06-07 09:29:27,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang2,country2,2023-06-07
emunoz,2022-04-02 07:24:38,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang1,country3,2022-04-02
wsmith,2022-06-01 13:01:00,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country2,2022-06-01
joshua80,2023-05-08 13:36:55,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang1,country3,2023-05-08
jschneider,2022-07-03 05:11:53,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang1,country2,2022-07-03
jonathan61,2022-06-26 17:10:56,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country2,2022-06-26
hugheschristopher,2022-08-20 14:01:56,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2022-08-20
gregorytodd,2022-07-16 22:46:47,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country2,2022-07-16
ahensley,2022-10-27 08:00:20,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang2,country2,2022-10-27
elizabeth22,2023-04-25 19:55:29,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang2,country2,2023-04-25
matthewmcgrath,2023-04-16 15:34:31,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang2,country2,2023-04-16
douglaskrystal,2023-06-08 13:41:39,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang2,country2,2023-06-08
pittmanwendy,2022-05-07 20:07:20,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,lang1,country2,2022-05-07
krista38,2022-12-17 15:53:19,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang1,country3,2022-12-17
fmartin,2022-07-06 09:21:57,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country2,2022-07-06
jeremymurray,2023-03-29 01:27:58,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country1,2023-03-29
vhoward,2022-10-21 16:01:09,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2022-10-21
suzannegreen,2022-07-01 22:11:29,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country2,2022-07-01
kellysimmons,2023-06-18 23:46:05,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,lang2,country2,2023-06-18
davidcameron,2022-06-22 20:29:59,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country2,2022-06-22
ysmith,2023-01-09 09:51:22,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country3,2023-01-09
erica94,2022-07-28 20:54:05,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang1,country2,2022-07-28
sclark,2022-06-09 15:19:24,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country3,2022-06-09
robertcarpenter,2023-03-03 17:30:45,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang2,country2,2023-03-03
smithalicia,2022-07-29 17:49:43,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang1,country1,2022-07-29
sharpdavid,2023-01-01 22:27:57,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang2,country2,2023-01-01
olivia92,2023-02-25 15:23:06,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang1,country1,2023-02-25
dpalmer,2023-03-05 17:45:51,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2023-03-05
laurajones,2022-08-06 18:58:25,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang1,country2,2022-08-06
jonesryan,2022-05-05 11:05:27,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country2,2022-05-05
jacquelinewilliams,2022-04-28 12:41:09,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang1,country1,2022-04-28
courtneyreeves,2022-05-22 18:17:34,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country2,2022-05-22
haroldturner,2022-05-23 14:59:08,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country2,2022-05-23
justinstanton,2023-01-15 12:16:28,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang2,country2,2023-01-15
jennifer31,2022-09-10 14:41:29,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang2,country2,2022-09-10
lthomas,2023-03-07 16:27:03,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2023-03-07
andrewortiz,2022-08-06 21:50:27,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country3,2022-08-06
eharper,2023-06-12 16:54:18,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang2,country2,2023-06-12
melissaweeks,2022-11-11 05:30:15,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-11-11
cynthiamoore,2022-10-28 14:31:47,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang2,country2,2022-10-28
vmay,2022-07-13 18:04:22,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country2,2022-07-13
kurt87,2023-06-14 23:00:44,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang2,country2,2023-06-14
anitaparker,2022-12-18 09:10:24,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang2,country2,2022-12-18
ramosandrea,2022-08-11 08:01:54,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang1,country2,2022-08-11
dicksonkatherine,2023-02-03 12:18:05,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2023-02-03
kevin78,2023-04-12 11:11:43,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang2,country2,2023-04-12
curtiscindy,2022-09-11 20:50:44,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang2,country2,2022-09-11
weberkyle,2022-06-03 07:59:06,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang1,country3,2022-06-03
foneill,2022-10-23 20:47:53,iPad; CPU iPad OS 7_1_2 like Mac OS X,lang2,country2,2022-10-23
anthonyhughes,2023-01-14 19:00:45,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang1,country3,2023-01-14
stacy69,2023-06-06 13:38:13,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2023-06-06
jesus40,2022-09-15 03:08:59,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang1,country1,2022-09-15
jenniferrivera,2023-05-27 23:10:46,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country3,2023-05-27
micheledouglas,2022-08-30 19:39:06,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang2,country2,2022-08-30
pvazquez,2022-11-10 12:16:21,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country3,2022-11-10
erin69,2022-04-11 13:01:58,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country2,2022-04-11
angelamunoz,2022-09-02 11:21:12,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,lang1,country3,2022-09-02
thomascollins,2022-04-09 22:14:59,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang1,country2,2022-04-09
kimberlymills,2022-05-13 09:06:24,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country1,2022-05-13
williamleach,2022-06-26 08:34:53,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang1,country3,2022-06-26
alvarezalison,2022-12-19 22:28:55,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang1,country3,2022-12-19
harrisonsteven,2022-04-04 15:38:35,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country2,2022-04-04
fgarcia,2022-03-31 00:02:43,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country2,2022-03-31
kristenmckenzie,2022-08-29 17:02:07,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-08-29
ulucas,2022-08-05 14:09:15,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang1,country3,2022-08-05
vegadonna,2023-03-28 15:38:35,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country3,2023-03-28
jasonfoley,2022-10-02 20:40:19,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang2,country2,2022-10-02
kimberlyclarke,2022-07-26 16:49:22,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-07-26
michael40,2022-06-16 15:01:24,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang1,country3,2022-06-16
debraperez,2023-05-21 15:57:47,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang2,country2,2023-05-21
cynthia88,2023-05-19 13:32:24,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang2,country2,2023-05-19
jimenezjames,2022-09-02 13:27:41,iPad; CPU iPad OS 10_3_3 like Mac OS X,lang2,country2,2022-09-02
mcknightcrystal,2022-08-05 16:54:28,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country2,2022-08-05
robertkennedy,2022-05-21 12:47:03,iPad; CPU iPad OS 6_1_6 like Mac OS X,lang1,country3,2022-05-21
csharp,2022-07-22 23:39:51,iPad; CPU iPad OS 5_1_1 like Mac OS X,lang1,country2,2022-07-22
iwaters,2022-07-22 08:46:11,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang1,country1,2022-07-22
martinezlisa,2022-12-29 10:05:03,iPad; CPU iPad OS 9_3_6 like Mac OS X,lang2,country2,2022-12-29
james83,2023-01-02 12:09:10,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,lang2,country2,2023-01-02
heatherreyes,2022-11-01 19:31:18,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2022-11-01
phillipbarker,2022-11-27 06:06:04,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,lang2,country2,2022-11-27
rebecca53,2022-11-29 14:48:43,iPad; CPU iPad OS 3_1_3 like Mac OS X,lang1,country3,2022-11-29
tammyramirez,2023-05-15 22:03:15,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang2,country2,2023-05-15
orobbins,2023-04-15 07:42:48,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,lang2,country2,2023-04-15
johnglass,2022-06-23 22:52:23,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,lang1,country2,2022-06-23
bakermichelle,2023-04-01 22:40:45,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,lang1,country3,2023-04-01
hbarajas,2022-04-29 22:15:03,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country2,2022-04-29
jameskramer,2023-04-11 12:19:03,iPad; CPU iPad OS 12_4_8 like Mac OS X,lang1,country3,2023-04-11
tina92,2022-08-25 18:44:26,iPad; CPU iPad OS 10_3_4 like Mac OS X,lang2,country2,2022-08-25
iperez,2023-03-14 20:50:33,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,lang1,country1,2023-03-14
pscott,2022-05-13 14:19:33,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang1,country2,2022-05-13
bakerphillip,2022-11-06 21:52:39,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang2,country2,2022-11-06
peckthomas,2023-06-06 22:35:30,iPad; CPU iPad OS 14_2_1 like Mac OS X,lang1,country1,2023-06-06
nancycarter,2022-08-31 23:06:57,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,lang2,country2,2022-08-31
steven91,2022-08-27 13:15:11,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang2,country2,2022-08-27
charlene95,2022-04-23 11:48:05,iPad; CPU iPad OS 4_2_1 like Mac OS X,lang1,country3,2022-04-23
breannafoster,2023-03-07 13:28:59,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,lang2,country2,2023-03-07
tabitharogers,2022-10-29 15:09:47,iPhone; CPU iPhone OS 14_2 like Mac OS X,lang2,country2,2022-10-29
paulpatel,2023-04-13 13:11:10,iPad; CPU iPad OS 9_3_5 like Mac OS X,lang2,country2,2023-04-13
